TimeStamp,GSR Data,ECG Data,EMG Data,Acc1 X,Acc1 Y,Acc1 z,Acc2 X,Acc2 Y,Acc2 z 
41388,684,515,508,15756,-4688,3352,6432,3700,-14444
41393,684,515,509,15804,-4580,3316,6452,3632,-14544
41399,684,516,512,15780,-4664,3356,6508,3712,-14500
41404,684,518,512,15800,-4660,3232,6472,3748,-14404
41410,684,525,511,15792,-4624,3568,6600,3708,-14564
41415,684,526,510,15832,-4628,3296,6656,3776,-14396
41421,684,525,510,15760,-4628,3292,6340,3740,-14468
41426,684,521,509,15848,-4644,3360,6488,3680,-14648
41433,684,516,508,15856,-4660,3288,6452,3796,-14520
41439,684,514,505,15784,-4620,3316,6440,3772,-14452
41444,684,508,502,15820,-4660,3448,6484,3768,-14540
41450,684,506,501,15804,-4744,3480,6492,3864,-14476
41455,684,506,501,15816,-4636,3388,6480,3704,-14396
41461,684,504,502,15740,-4664,3256,6528,3692,-14508
41466,684,503,503,15824,-4732,3400,6512,3748,-14432
41473,684,505,502,15788,-4748,3328,6476,3804,-14580
41478,684,507,501,15856,-4672,3200,6472,3772,-14480
41484,684,508,501,15776,-4588,3160,6464,3696,-14560
41490,684,508,500,15784,-4700,3328,6456,3788,-14496
41495,685,508,500,15852,-4644,3372,6424,3712,-14660
41501,685,509,502,15768,-4684,3252,6516,3612,-14376
41506,685,507,503,15880,-4604,3408,6356,3572,-14376
41512,685,508,504,15804,-4596,3408,6576,3740,-14580
41518,685,509,504,15736,-4732,3224,6532,3632,-14428
41524,685,506,504,15856,-4668,3168,6552,3704,-14560
41530,685,492,502,15824,-4696,3304,6496,3728,-14436
41535,685,458,495,15864,-4620,3472,6448,3672,-14464
41541,685,434,497,15732,-4708,3428,6444,3724,-14540
41546,685,461,510,15852,-4752,3284,6420,3736,-14636
41552,685,552,530,15804,-4664,3244,6500,3760,-14348
41558,685,679,556,15796,-4728,3312,6500,3792,-14484
41564,686,806,579,15828,-4632,3276,6360,3672,-14460
41569,686,850,583,15820,-4628,3308,6436,3668,-14476
41575,686,795,560,15760,-4640,3388,6480,3664,-14464
41581,686,676,524,15924,-4656,3300,6464,3656,-14620
41586,686,562,497,15776,-4644,3296,6508,3816,-14504
41592,686,490,487,15840,-4676,3188,6636,3736,-14484
41597,686,455,488,15840,-4732,3456,6460,3800,-14536
41604,686,440,490,15752,-4724,3252,6580,3704,-14428
41609,686,436,493,15724,-4724,3352,6468,3644,-14508
41615,686,439,494,15816,-4684,3208,6488,3792,-14372
41620,686,443,494,15776,-4652,3240,6536,3724,-14444
41626,686,447,496,15788,-4612,3404,6576,3696,-14636
41632,686,451,498,15848,-4704,3216,6548,3720,-14472
41637,686,454,500,15808,-4704,3308,6592,3656,-14552
41644,686,456,497,15816,-4600,3400,6396,3696,-14476
41649,686,461,497,15784,-4684,3532,6508,3688,-14436
41655,686,468,499,15904,-4664,3364,6544,3692,-14380
41660,687,473,500,15748,-4628,3296,6472,3708,-14716
41666,687,475,502,15756,-4672,3348,6508,3724,-14476
41672,687,477,502,15804,-4756,3352,6504,3688,-14496
41677,687,480,502,15700,-4692,3420,6416,3756,-14372
41683,687,483,503,15800,-4616,3244,6452,3804,-14432
41689,687,485,503,15804,-4656,3372,6412,3736,-14584
41695,687,487,505,15856,-4632,3320,6524,3800,-14468
41700,687,489,507,15800,-4696,3168,6548,3736,-14440
41706,687,492,507,15784,-4700,3320,6432,3684,-14440
41711,687,494,507,15804,-4700,3392,6512,3724,-14608
41717,687,495,507,15776,-4692,3404,6396,3708,-14576
41723,687,498,508,15748,-4532,3344,6348,3724,-14472
41729,687,499,508,15764,-4632,3288,6484,3772,-14444
41735,687,503,510,15764,-4800,3460,6532,3748,-14608
41740,687,505,512,15796,-4736,3268,6452,3748,-14564
41746,688,508,509,15888,-4796,3388,6464,3708,-14460
41751,688,511,508,15748,-4656,3344,6508,3676,-14388
41757,688,511,510,15780,-4708,3260,6432,3684,-14420
41762,688,513,512,15832,-4696,3288,6516,3676,-14572
41768,688,513,514,15788,-4696,3260,6472,3616,-14268
41775,688,514,514,15752,-4756,3516,6488,3740,-14644
41780,688,515,515,15800,-4656,3352,6512,3656,-14396
41786,688,515,515,15844,-4660,3308,6440,3724,-14528
41791,688,515,515,15868,-4640,3292,6584,3808,-14540
41797,688,514,515,15904,-4644,3392,6508,3688,-14408
41802,688,513,513,15812,-4648,3204,6628,3704,-14532
41808,688,512,511,15792,-4724,3296,6624,3684,-14424
41814,688,510,510,15748,-4700,3352,6488,3680,-14516
41820,688,508,509,15736,-4616,3400,6464,3724,-14480
41826,688,504,507,15772,-4728,3472,6516,3832,-14572
41831,689,500,504,15772,-4708,3384,6472,3736,-14448
41837,689,496,502,15692,-4588,3424,6520,3796,-14452
41842,689,494,501,15868,-4664,3340,6504,3764,-14416
41848,689,493,499,15812,-4716,3376,6408,3744,-14520
41853,689,492,499,15772,-4592,3244,6392,3748,-14544
41860,689,493,498,15792,-4704,3336,6448,3720,-14492
41865,689,494,498,15800,-4584,3432,6480,3828,-14412
41871,689,494,499,15816,-4636,3264,6476,3692,-14436
41877,689,494,499,15868,-4608,3460,6512,3616,-14444
41882,689,496,498,15832,-4668,3344,6416,3688,-14552
41888,689,497,498,15792,-4684,3308,6576,3660,-14552
41893,689,500,499,15840,-4620,3352,6460,3672,-14464
41900,689,500,501,15796,-4696,3308,6592,3632,-14524
41905,689,501,500,15808,-4724,3420,6520,3772,-14656
41911,689,502,501,15744,-4744,3332,6432,3640,-14524
41917,689,502,503,15776,-4800,3328,6552,3684,-14480
41922,689,503,504,15832,-4688,3424,6488,3712,-14428
41928,689,504,503,15908,-4716,3388,6532,3756,-14424
41933,690,505,505,15812,-4656,3348,6444,3700,-14524
41939,690,506,505,15868,-4608,3272,6468,3764,-14464
41945,690,507,505,15820,-4644,3320,6540,3648,-14424
41951,690,508,505,15920,-4612,3296,6452,3604,-14608
41956,690,510,505,15812,-4624,3264,6480,3716,-14532
41962,690,511,507,15852,-4644,3204,6480,3724,-14300
41968,690,511,507,15660,-4712,3340,6440,3796,-14480
41973,690,512,508,15784,-4644,3364,6516,3856,-14612
41979,690,511,507,15836,-4624,3236,6564,3784,-14544
41985,690,510,505,15864,-4800,3252,6516,3824,-14560
41991,690,511,505,15808,-4712,3336,6464,3796,-14492
41996,690,511,506,15728,-4620,3440,6432,3668,-14492
42002,690,511,506,15852,-4672,3400,6460,3728,-14452
42007,691,510,506,15828,-4588,3352,6464,3820,-14516
42013,691,509,506,15852,-4688,3280,6368,3664,-14568
42019,691,511,507,15748,-4680,3316,6496,3716,-14412
42024,691,511,505,15848,-4664,3432,6512,3692,-14608
42031,691,511,505,15872,-4616,3264,6440,3644,-14540
42036,691,510,505,15764,-4604,3400,6504,3748,-14568
42042,691,512,505,15800,-4676,3348,6492,3648,-14540
42047,691,510,506,15820,-4776,3468,6536,3664,-14576
42053,691,509,505,15772,-4744,3332,6508,3680,-14708
42059,691,510,505,15760,-4700,3380,6556,3624,-14456
42064,691,510,506,15840,-4756,3376,6484,3576,-14420
42071,691,512,508,15800,-4588,3276,6616,3660,-14528
42076,691,512,507,15872,-4700,3404,6532,3740,-14460
42082,691,511,506,15808,-4744,3304,6540,3684,-14488
42087,691,511,506,15892,-4584,3476,6612,3672,-14564
42093,691,512,506,15788,-4656,3332,6536,3716,-14388
42098,691,511,506,15840,-4668,3356,6460,3752,-14576
42104,691,510,506,15804,-4552,3340,6364,3780,-14532
42110,692,511,507,15816,-4732,3440,6476,3748,-14412
42116,692,511,507,15776,-4780,3412,6488,3704,-14588
42122,692,513,506,15840,-4652,3400,6452,3740,-14536
42127,692,513,506,15736,-4608,3284,6472,3760,-14432
42133,692,511,507,15784,-4744,3236,6472,3764,-14588
42138,692,510,508,15800,-4692,3308,6580,3692,-14540
42144,692,511,509,15804,-4684,3304,6432,3724,-14448
42149,692,512,510,15784,-4728,3220,6488,3828,-14636
42156,692,511,510,15836,-4660,3156,6436,3792,-14508
42162,692,510,510,15628,-4664,3360,6400,3728,-14568
42167,692,510,511,15828,-4684,3320,6568,3648,-14572
42173,692,511,510,15820,-4584,3288,6484,3608,-14472
42178,692,512,513,15832,-4760,3296,6460,3780,-14608
42184,692,518,514,15836,-4624,3292,6512,3744,-14568
42189,692,524,514,15800,-4696,3412,6416,3768,-14440
42195,692,527,514,15808,-4732,3320,6576,3676,-14432
42201,692,524,514,15784,-4632,3156,6480,3780,-14568
42207,692,522,513,15884,-4740,3172,6372,3660,-14468
42213,693,515,511,15732,-4644,3384,6520,3648,-14504
42218,693,511,509,15820,-4588,3276,6472,3740,-14504
42224,693,508,506,15796,-4632,3440,6436,3792,-14328
42229,693,505,505,15800,-4640,3452,6528,3716,-14360
42235,693,505,505,15788,-4552,3344,6576,3760,-14540
42241,693,504,507,15732,-4664,3288,6480,3728,-14448
42247,693,505,507,15856,-4636,3344,6452,3756,-14516
42252,693,506,506,15780,-4592,3272,6576,3780,-14480
42258,693,506,504,15820,-4676,3380,6412,3752,-14436
42264,693,507,505,15740,-4612,3200,6568,3740,-14556
42269,693,507,505,15720,-4692,3320,6440,3772,-14416
42275,693,505,505,15748,-4648,3168,6480,3744,-14596
42280,693,506,506,15764,-4708,3432,6464,3772,-14404
42287,693,507,507,15712,-4672,3432,6448,3716,-14364
42292,694,508,507,15832,-4700,3356,6444,3656,-14456
42298,694,509,508,15812,-4716,3248,6420,3700,-14552
42304,693,508,508,15728,-4588,3388,6520,3720,-14496
42309,694,499,507,15816,-4628,3364,6476,3724,-14452
42315,694,476,503,15780,-4708,3348,6536,3724,-14684
42320,694,443,500,15800,-4648,3380,6536,3776,-14560
42327,694,435,506,15820,-4668,3420,6544,3688,-14552
42332,694,492,521,15768,-4668,3424,6548,3716,-14520
42338,694,599,546,15908,-4716,3260,6652,3812,-14456
42343,694,737,571,15804,-4652,3224,6472,3744,-14436
42349,694,832,586,15744,-4636,3368,6496,3700,-14472
42355,694,833,578,15848,-4676,3132,6464,3704,-14544
42360,694,742,547,15784,-4664,3412,6612,3768,-14604
42366,694,616,510,15800,-4668,3276,6532,3676,-14484
42372,694,521,493,15780,-4724,3324,6452,3756,-14516
42378,694,467,491,15760,-4672,3428,6412,3712,-14464
42383,694,443,492,15772,-4680,3272,6480,3692,-14416
42389,694,436,494,15752,-4724,3400,6348,3776,-14492
42394,694,436,495,15844,-4644,3316,6428,3752,-14496
42400,695,437,497,15812,-4720,3400,6396,3672,-14476
42406,695,440,497,15844,-4680,3344,6516,3716,-14536
42412,695,445,498,15764,-4636,3284,6592,3700,-14416
42418,695,449,499,15764,-4616,3324,6500,3636,-14528
42423,695,453,498,15876,-4676,3268,6468,3732,-14684
42429,695,458,499,15740,-4636,3420,6464,3756,-14644
42434,695,461,501,15748,-4700,3376,6500,3736,-14584
42440,695,464,502,15868,-4684,3280,6512,3740,-14684
42445,695,468,504,15828,-4692,3360,6388,3672,-14440
42451,695,470,506,15760,-4660,3340,6428,3696,-14668
42458,695,473,506,15864,-4740,3348,6516,3688,-14528
42463,695,478,506,15928,-4628,3204,6564,3736,-14500
42469,695,482,507,15896,-4620,3420,6440,3776,-14564
42474,695,485,507,15708,-4624,3212,6428,3812,-14476
42480,695,486,508,15780,-4628,3452,6488,3672,-14504
42485,695,487,508,15848,-4684,3280,6364,3676,-14724
42491,695,490,509,15820,-4688,3320,6388,3696,-14400
42497,695,493,509,15764,-4672,3356,6520,3804,-14472
42503,695,496,511,15872,-4580,3248,6448,3656,-14656
42509,696,499,513,15756,-4612,3396,6384,3672,-14440
42514,696,500,513,15728,-4616,3320,6532,3696,-14480
42520,696,501,514,15816,-4680,3292,6448,3796,-14556
42525,696,502,513,15820,-4680,3324,6480,3740,-14512
42531,696,503,512,15856,-4588,3316,6520,3784,-14320
42536,696,505,513,15840,-4676,3336,6472,3628,-14520
42543,696,506,515,15828,-4660,3268,6496,3680,-14480
42548,696,509,517,15820,-4660,3340,6512,3752,-14540
42554,696,513,517,15756,-4652,3320,6580,3684,-14480
42560,696,514,516,15908,-4676,3364,6480,3760,-14508
42565,696,514,516,15820,-4708,3168,6532,3692,-14596
42571,696,513,516,15872,-4656,3332,6500,3684,-14480
42576,696,513,516,15880,-4740,3440,6508,3668,-14432
42583,696,513,517,15892,-4620,3380,6468,3652,-14368
42588,696,512,516,15776,-4660,3476,6556,3652,-14524
42594,696,510,513,15792,-4648,3200,6516,3688,-14480
42600,696,507,512,15812,-4712,3364,6416,3700,-14472
42605,696,502,510,15744,-4696,3216,6496,3684,-14612
42611,696,498,507,15872,-4676,3332,6472,3696,-14540
42616,696,494,504,15808,-4776,3420,6528,3760,-14608
42622,697,491,501,15820,-4740,3264,6540,3704,-14476
42628,697,491,499,15716,-4696,3404,6496,3804,-14460
42634,697,491,500,15784,-4672,3388,6476,3848,-14584
42639,697,492,499,15816,-4712,3216,6408,3768,-14544
42645,697,490,498,15888,-4732,3544,6492,3776,-14660
42651,697,491,499,15804,-4732,3296,6376,3724,-14404
42656,697,492,500,15824,-4688,3352,6464,3672,-14492
42662,697,493,499,15876,-4588,3428,6360,3756,-14408
42668,697,494,498,15780,-4664,3288,6440,3720,-14708
42674,697,495,499,15800,-4624,3276,6528,3700,-14448
42679,697,497,500,15720,-4672,3272,6480,3628,-14540
42685,697,498,500,15912,-4732,3336,6436,3624,-14396
42690,697,498,502,15884,-4676,3304,6540,3668,-14600
42696,697,498,504,15744,-4592,3256,6508,3680,-14360
42702,698,497,504,15888,-4604,3344,6720,3676,-14520
42707,698,499,505,15904,-4632,3360,6456,3580,-14488
42714,698,502,506,15796,-4664,3216,6480,3672,-14476
42719,698,504,506,15812,-4776,3452,6384,3792,-14560
42725,698,506,504,15808,-4588,3320,6516,3684,-14540
42730,698,504,506,15868,-4620,3264,6488,3696,-14580
42736,698,504,507,15864,-4708,3328,6360,3744,-14432
42741,698,505,507,15760,-4656,3332,6608,3744,-14384
42747,698,507,508,15832,-4604,3236,6464,3656,-14448
42754,698,507,507,15812,-4648,3184,6496,3736,-14364
42759,698,508,507,15828,-4740,3236,6496,3712,-14472
42765,698,509,509,15960,-4716,3376,6484,3704,-14616
42770,698,510,509,15800,-4620,3388,6360,3768,-14568
42776,699,510,508,15888,-4596,3344,6556,3716,-14396
42781,699,511,509,15796,-4724,3392,6480,3768,-14524
42787,699,508,508,15724,-4700,3224,6484,3764,-14544
42792,699,509,508,15768,-4684,3296,6596,3836,-14308
42799,699,508,509,15896,-4744,3444,6484,3800,-14428
42805,699,509,509,15952,-4636,3336,6512,3668,-14388
42810,699,510,508,15804,-4584,3352,6472,3752,-14528
42816,699,509,508,15920,-4616,3188,6444,3720,-14568
42821,699,508,507,15780,-4620,3312,6472,3692,-14472
42827,699,509,507,15904,-4708,3400,6480,3736,-14460
42832,699,510,506,15824,-4672,3288,6568,3648,-14432
42839,699,511,507,15812,-4668,3372,6552,3688,-14536
42845,699,510,507,15896,-4704,3412,6352,3704,-14428
42850,699,510,506,15796,-4744,3276,6524,3716,-14500
42856,699,511,507,15696,-4800,3188,6400,3760,-14528
42861,700,510,506,15704,-4704,3508,6484,3672,-14492
42867,700,508,507,15704,-4704,3408,6456,3704,-14420
42872,700,508,506,15832,-4660,3364,6368,3736,-14588
42878,700,510,508,15816,-4824,3272,6468,3756,-14612
42884,700,511,509,15760,-4700,3340,6400,3752,-14552
42890,700,511,508,15816,-4692,3348,6556,3784,-14604
42896,700,510,506,15808,-4756,3320,6520,3780,-14480
42901,700,509,506,15808,-4636,3392,6452,3804,-14588
42907,700,509,507,15852,-4600,3224,6492,3820,-14368
42912,700,510,508,15732,-4632,3376,6464,3628,-14556
42918,700,511,508,15836,-4680,3312,6480,3832,-14396
42924,700,511,508,15776,-4592,3352,6532,3800,-14380
42930,700,510,508,15800,-4652,3440,6532,3776,-14588
42935,701,509,508,15708,-4716,3276,6508,3708,-14452
42941,701,509,509,15744,-4672,3376,6412,3680,-14428
42947,701,509,510,15804,-4700,3372,6460,3680,-14540
42952,701,512,511,15840,-4744,3356,6444,3816,-14452
42958,701,513,511,15716,-4816,3420,6516,3764,-14512
42963,701,514,511,15832,-4792,3352,6536,3692,-14528
42970,701,514,512,15812,-4620,3432,6596,3696,-14372
42975,701,515,514,15836,-4724,3224,6416,3612,-14584
42981,701,516,512,15800,-4728,3332,6468,3712,-14536
42987,701,518,513,15820,-4636,3324,6460,3620,-14524
42992,701,520,513,15804,-4616,3308,6600,3668,-14520
42998,701,521,512,15816,-4628,3416,6592,3840,-14580
43003,701,519,511,15832,-4692,3208,6512,3692,-14440
43010,701,514,508,15840,-4636,3348,6564,3652,-14544
43015,701,511,506,15744,-4716,3200,6520,3780,-14448
43021,701,506,504,15788,-4708,3308,6368,3772,-14572
43026,701,503,503,15804,-4628,3324,6548,3772,-14608
43032,701,503,503,15820,-4716,3372,6388,3796,-14624
43038,701,505,503,15844,-4620,3364,6444,3780,-14540
43043,701,507,503,15844,-4692,3180,6488,3688,-14556
43049,701,506,503,15820,-4604,3212,6420,3684,-14552
43055,701,505,505,15824,-4656,3268,6464,3812,-14592
43061,701,505,505,15820,-4564,3364,6496,3668,-14500
43066,701,505,503,15724,-4648,3372,6424,3696,-14476
43072,701,505,504,15824,-4740,3320,6512,3644,-14480
43077,702,506,503,15840,-4684,3376,6600,3700,-14452
43083,702,506,504,15832,-4676,3332,6532,3700,-14380
43089,701,506,504,15860,-4644,3212,6448,3612,-14576
43095,702,505,503,15720,-4688,3424,6400,3644,-14428
43101,702,503,502,15752,-4696,3308,6588,3716,-14496
43106,702,491,501,15924,-4604,3304,6404,3752,-14536
43112,702,457,498,15800,-4672,3456,6372,3664,-14432
43117,702,430,499,15920,-4632,3284,6592,3732,-14412
43123,702,454,509,15800,-4608,3344,6404,3708,-14640
43128,702,543,528,15840,-4700,3416,6544,3764,-14436
43134,702,667,554,15764,-4692,3276,6496,3776,-14664
43141,702,797,578,15804,-4636,3268,6428,3728,-14512
43146,702,848,583,15904,-4808,3348,6484,3760,-14392
43152,702,799,562,15812,-4576,3276,6504,3748,-14536
43157,702,683,528,15772,-4672,3304,6472,3760,-14508
43163,702,568,498,15796,-4696,3492,6500,3680,-14540
43168,702,492,488,15768,-4708,3412,6472,3756,-14504
43174,702,452,487,15816,-4668,3396,6472,3688,-14496
43181,702,437,489,15844,-4660,3316,6468,3688,-14444
43186,702,434,490,15716,-4700,3204,6348,3620,-14508
43192,702,436,492,15772,-4776,3440,6540,3656,-14492
43197,702,440,493,15728,-4652,3416,6520,3680,-14552
43203,702,443,493,15788,-4708,3356,6480,3660,-14580
43208,702,448,493,15824,-4564,3268,6384,3756,-14584
43214,702,453,494,15812,-4720,3356,6492,3764,-14500
43219,702,456,495,15824,-4640,3340,6516,3720,-14496
43226,702,460,497,15808,-4704,3316,6540,3764,-14572
43232,702,464,499,15800,-4752,3352,6552,3708,-14652
43237,702,467,501,15788,-4692,3484,6440,3736,-14348
43243,702,470,503,15812,-4680,3412,6436,3780,-14452
43248,702,474,504,15784,-4664,3296,6432,3772,-14392
43254,702,476,504,15828,-4668,3316,6520,3784,-14468
43259,702,478,504,15852,-4604,3256,6408,3664,-14544
43266,702,482,503,15852,-4588,3384,6512,3696,-14624
43271,702,484,503,15884,-4652,3272,6468,3768,-14580
43277,702,485,503,15924,-4716,3276,6524,3792,-14556
43283,702,486,503,15800,-4696,3332,6464,3776,-14500
43288,702,490,503,15732,-4684,3244,6512,3656,-14464
43294,702,493,505,15792,-4732,3484,6376,3660,-14620
43299,702,496,506,15764,-4652,3304,6496,3724,-14580
43305,702,496,508,15844,-4604,3428,6420,3664,-14476
43311,702,497,511,15760,-4648,3308,6332,3712,-14596
43317,702,499,511,15764,-4616,3216,6488,3776,-14468
43323,702,500,510,15812,-4704,3316,6580,3636,-14436
43328,702,502,512,15784,-4724,3416,6464,3712,-14404
43334,702,504,514,15748,-4724,3332,6480,3752,-14564
43339,702,506,515,15808,-4684,3420,6436,3720,-14408
43345,702,508,515,15748,-4688,3320,6472,3700,-14408
43351,702,510,516,15892,-4688,3328,6528,3672,-14548
43357,702,512,516,15776,-4704,3452,6524,3712,-14488
43362,702,512,514,15820,-4732,3244,6472,3728,-14584
43368,702,513,512,15780,-4728,3252,6516,3656,-14556
43374,702,512,512,15832,-4632,3252,6492,3652,-14492
43379,702,512,512,15780,-4688,3448,6516,3696,-14608
43385,702,510,512,15816,-4672,3396,6436,3632,-14684
43390,702,508,510,15876,-4708,3256,6484,3576,-14512
43397,702,504,509,15808,-4600,3400,6536,3704,-14500
